"cidade","bairro","titulo","categoria","data","dia_semana"
"curitiba","Bacacheri","roubo de carro, amea<U+00E7>a com arma de fogo","Roubo de Ve<U+00ED>culo",2014-07-22,"Tues"
"curitiba","Centro","Assaltado no semaforo","Assalto <U+00E0> m<U+00E3>o armada",2014-07-22,"Tues"
"curitiba","Centro","fui assaltado voltando do curso","Assalto <U+00E0> m<U+00E3>o armada",2014-07-21,"Mon"
"curitiba","Xaxim","<U+00F4>mega azul 94 roubado","Roubo de Ve<U+00ED>culo",2014-07-21,"Mon"
"curitiba","Rebou<U+00E7>as","Fui furtada dentro do <U+00F4>nibus","Furto",2014-07-21,"Mon"
"curitiba","Xaxim","Fusca  vermelho roubado","Roubo de Ve<U+00ED>culo",2014-07-20,"Sun"
"curitiba","S<U+00ED>tio Cercado","fui assaltada voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-18,"Fri"
"curitiba","Xaxim","chegando em casa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-18,"Fri"
"curitiba","Alto da Gl<U+00F3>ria","Roubaram o aparelho de som.","Arrombamento Veicular",2014-07-17,"Thurs"
"curitiba","Alto da Rua XV","Furto no estacionamento do PolloShop","Furto",2014-07-17,"Thurs"
"curitiba","Port<U+00E3>o","Micharam a porta do carro","Arrombamento Veicular",2014-07-16,"Wed"
"curitiba","S<U+00ED>tio Cercado","com canivete/por 3 rapazes.levaram minha bolsa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-16,"Wed"
"curitiba","<U+00C1>gua Verde","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-16,"Wed"
"curitiba","<U+00C1>gua Verde","Roubaram Honda Civic no <U+00C1>gua Verde - perto do IPO","Roubo de Ve<U+00ED>culo",2014-07-16,"Wed"
"curitiba","Cidade Industrial","Arrobaram a minha casa e levaram objetos de valor.","Arrombamento Domiciliar",2014-07-16,"Wed"
"curitiba","Ahu","Arrombamento de Resid<U+00EA>ncia","Arrombamento Domiciliar",2014-07-16,"Wed"
"curitiba","Campo Comprido","Roubaram meu carro.","Roubo de Ve<U+00ED>culo",2014-07-15,"Tues"
"curitiba","S<U+00E3>o Francisco","Assaltado enquanto passeava","Assalto <U+00E0> m<U+00E3>o armada",2014-07-15,"Tues"
"curitiba","Pinheirinho","ROUBO DE HONDA FIT ABW - 6066 ","Roubo de Ve<U+00ED>culo",2014-07-15,"Tues"
"curitiba","Xaxim","Fui assaltada em frente a uma farmacia","Assalto <U+00E0> m<U+00E3>o armada",2014-07-15,"Tues"
"curitiba","Cristo Rei","Assalto indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-14,"Mon"
"curitiba","Xaxim","Invadiram minha casa pulando o muro","Arrombamento Domiciliar",2014-07-13,"Sun"
"curitiba","Batel","Entraram em meu escrit<U+00F3>rio","Furto",2014-07-13,"Sun"
"curitiba","Santa Quit<U+00E9>ria","Meu carro foi arrombado parado em frente ao residencial alameda","Arrombamento Veicular",2014-07-12,"Sat"
"curitiba","Cidade Industrial","Fui assaltado na sa<U+00ED>da do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-12,"Sat"
"curitiba","Alto da Gl<U+00F3>ria","Arrombamento Veicular","Arrombamento Veicular",2014-07-11,"Fri"
"curitiba","Centro","Liga<U+00E7><U+00E3>o telef<U+00F4>nica de bandido","Sequestro Rel<U+00E2>mpago",2014-07-10,"Thurs"
"curitiba","Juveve","roubo de carro","Roubo de Ve<U+00ED>culo",2014-07-10,"Thurs"
"curitiba","Cajuru","Dupla de assaltantes renderam meus vizinhos quando saiam p o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-09,"Wed"
"curitiba","Centro","Roubo de ve<U+00ED>culo a m<U+00E3>o armada","Roubo de Ve<U+00ED>culo",2014-07-08,"Tues"
"curitiba","Pinheirinho","Assaltado ao entrar no carro.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-08,"Tues"
"curitiba","Cabral","Estepe roubado de Sandero","Arrombamento Veicular",2014-07-08,"Tues"
"curitiba","Novo Mundo","ladr<U+00E3>o fdp","Assalto <U+00E0> m<U+00E3>o armada",2014-07-08,"Tues"
"curitiba","Gua<U+00ED>ra","Arrombaram meu carro","Arrombamento Veicular",2014-07-08,"Tues"
"curitiba","Cabral","Furto de ve<U+00ED>culo estacionado","Roubo de Ve<U+00ED>culo",2014-07-08,"Tues"
"curitiba","S<U+00E3>o Francisco","Roubo de estepe","Arrombamento Veicular",2014-07-07,"Mon"
"curitiba","Hauer","Roubaram radio do carro.","Arrombamento Veicular",2014-07-07,"Mon"
"curitiba","Batel","Capacete Roubado","Furto",2014-07-07,"Mon"
"curitiba","Centro","fui assaltado, ele portava uma faca ","Assalto <U+00E0> m<U+00E3>o armada",2014-07-06,"Sun"
"curitiba","Rebou<U+00E7>as","Assaltado por malaco de bicicleta","Assalto <U+00E0> m<U+00E3>o armada",2014-07-06,"Sun"
"curitiba","Centro","Assalto, furto e agress<U+00E3>o. Bens e arquivos de trabalho se foram...","Assalto <U+00E0> m<U+00E3>o armada",2014-07-06,"Sun"
"curitiba","Centro","Fui assaltado entrando em casa","Roubo de Ve<U+00ED>culo",2014-07-05,"Sat"
"curitiba","Cristo Rei","Roubaram Minha Bicicleta em frente <U+00E0> UTFPR","Roubo de Ve<U+00ED>culo",2014-07-05,"Sat"
"curitiba","<U+00C1>gua Verde","Fui assaltada chegando em casa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-05,"Sat"
"curitiba","Hauer","dia de jogo n<U+00E3>o tem seguran<U+00E7>a","Assalto <U+00E0> m<U+00E3>o armada",2014-07-04,"Fri"
"curitiba","Bacacheri","Arrombamento de carro para roubo de som e step","Arrombamento Veicular",2014-07-04,"Fri"
"curitiba","Centro","Retornando para a rodovi<U+00E1>ria.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-03,"Thurs"
"curitiba","Centro","Roubaram meu <U+00F3>culos do rosto","Furto",2014-07-03,"Thurs"
"curitiba","Merc<U+00EA>s","Fui assaltada indo ao trabalho ( a p<U+00E9>)","Assalto <U+00E0> m<U+00E3>o armada",2014-07-03,"Thurs"
"curitiba","Jardim das Am<U+00E9>ricas","Assalto/Roubo de bicicleta","Assalto <U+00E0> m<U+00E3>o armada",2014-07-03,"Thurs"
"curitiba","Merc<U+00EA>s","fui assaltado voltando da aula","Assalto Coletivo",2014-07-03,"Thurs"
"curitiba","Novo Mundo","Dois homens armados invadem casa","Arrombamento Domiciliar",2014-07-02,"Wed"
"curitiba","Pinheirinho","fui assaltada voltando do supermercado Condor do Umbar<U+00E1>","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"curitiba","Novo Mundo","Trabalhando","Roubo de Ve<U+00ED>culo",2014-07-02,"Wed"
"curitiba","Cidade Industrial","fui assaltado voltando do trabalho.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"curitiba","Juveve","Fui assaltado dentro da farm<U+00E1>cia nesta localiza<U+00E7><U+00E3>o.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"curitiba","Centro","Roubaram meu celular dentro do meu trabalho","Furto",2014-07-02,"Wed"
"curitiba","Jardim das Am<U+00E9>ricas","Fui assaltada indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"curitiba","Cristo Rei","Assalto voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"curitiba","<U+00C1>gua Verde","Fui assaltada enquanto estava no bar Crossroads.","Arrombamento Veicular",2014-07-01,"Tues"
"curitiba","<U+00C1>gua Verde","Assaltado voltando do banco com dinheiro","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"curitiba","Port<U+00E3>o","Fui assaltado voltando da nata<U+00E7><U+00E3>o","Furto",2014-07-01,"Tues"
"curitiba","Rebou<U+00E7>as","Fui assaltando voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"curitiba","Uberaba","Fui assaltado indo para o tubo","Furto",2014-07-01,"Tues"
"curitiba","Batel","Arrombaram o carro de um amigo","Arrombamento Veicular",2014-06-30,"Mon"
"curitiba","Centro","Assalto durante a ida ao trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-30,"Mon"
"curitiba","Centro","Carro arrombado","Arrombamento Veicular",2014-06-30,"Mon"
"curitiba","Rebou<U+00E7>as","Fui no Crossroads e me cobraram 25 reais pra ver uma banda ruim.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"curitiba","Cap<U+00E3>o Raso","Fui assaltado a caminho do terminal","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"curitiba","Alto da Gl<U+00F3>ria","Furto de moto ","Roubo de Ve<U+00ED>culo",2014-06-29,"Sun"
"curitiba","S<U+00E3>o Louren<U+00E7>o","dois pirralhos de moto","Furto",2014-06-28,"Sat"
"curitiba","Xaxim","Invadiram a casa com moradores dentro.","Arrombamento Domiciliar",2014-06-28,"Sat"
"curitiba","Pinheirinho","Saindo de residencia.","Roubo de Ve<U+00ED>culo",2014-06-28,"Sat"
"curitiba","Cristo Rei","fui assaltado passeando com um colega","Assalto Coletivo",2014-06-28,"Sat"
"curitiba","Vista Alegre","Assalto a m<U+00E3>o armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"curitiba","Merc<U+00EA>s","Fui assaltada por motoqueiro na cal<U+00E7>ada,","Furto",2014-06-27,"Fri"
"curitiba","Cajuru","Entraram em casa ","Arrombamento Domiciliar",2014-06-27,"Fri"
"curitiba","Port<U+00E3>o","Arombamento de veiculo no estacionamento das Casas Bahia","Arrombamento Veicular",2014-06-27,"Fri"
"curitiba","Rebou<U+00E7>as","Assalto na frente do tubo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"curitiba","Xaxim","portao aberto  bandidos entraram","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"curitiba","Xaxim","Fui roubada indo pro trabalho, detalhe eu morro a duas quadras de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"curitiba","<U+00C1>gua Verde","Arrombaram meu carro enquanto estava na igreja!","Arrombamento Veicular",2014-06-27,"Fri"
"curitiba","Merc<U+00EA>s","Fui extrupado ","Furto",2014-06-26,"Thurs"
"curitiba","Jardim Botanico","Me roubaram no congestionamento","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"curitiba","Santa Candida","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"curitiba","Cap<U+00E3>o Raso","Furto dentro de ag<U+00EA>ncia banc<U+00E1>ria.","Furto",2014-06-26,"Thurs"
"curitiba","Bacacheri","Um rapaz furtou objetos da minha loja","Furto",2014-06-26,"Thurs"
"curitiba","Cajuru","meu carro foi roubado                                                 ","Roubo de Ve<U+00ED>culo",2014-06-26,"Thurs"
"curitiba","Ahu","Fui assaltado no ponto de <U+00F4>nibus por um jovem! Levaram meu celular!","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"curitiba","Santo In<U+00E1>cio","Fui assaltado na rua","Furto",2014-06-25,"Wed"
"curitiba","Alto da Gl<U+00F3>ria","Renderam todos os funcion<U+00E1>rios de um estacionamento, agress<U+00E3>o.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"curitiba","Xaxim","Fui assaltada voltando para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"curitiba","Centro","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"curitiba","Jardim Botanico","Roubo Veiculo Placa: IJX-0045 Uno Branco - 2001, em frente aerofarma","Roubo de Ve<U+00ED>culo",2014-06-24,"Tues"
"curitiba","Centro C<U+00ED>vico","Fui assaltado enquanto almo<U+00E7>ava","Furto",2014-06-24,"Tues"
"curitiba","Jardim Social","Roubo <U+00E0> carro. Dois assaltantes jovens, ambos armados.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"curitiba","Cristo Rei","Arrombamento na madrugada com gente em casa.","Arrombamento Domiciliar",2014-06-23,"Mon"
"curitiba","Cristo Rei","Carro Arrombado em frente a uma delegacia.","Arrombamento Veicular",2014-06-22,"Sun"
"curitiba","Santa Felicidade","Arrombamento pela janela roubo de eletrodomesticos","Arrombamento Domiciliar",2014-06-22,"Sun"
"curitiba","Port<U+00E3>o","furto estepe, estouraram miolo da ma<U+00E7>aneta, e entortaram a porta  ","Furto",2014-06-22,"Sun"
"curitiba","Campo de Santana","Fui assaltado quando estava fazendo exerc<U+00ED>cios fisicos","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"curitiba","Prado Velho","Fui assaltado esperando o <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"curitiba","Hauer","assalto a farmacia","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"curitiba","Boqueir<U+00E3>o","Arrombaram minha pequena loja de confc<U+00E7><U+00E3>o","Arrombamento Loja comercial",2014-06-21,"Sat"
"curitiba","Tingui","Fui assaltado indo para casa da minha namorada","Furto",2014-06-20,"Fri"
"curitiba","Centro","Assaltado frente meu pr<U+00E9>dio","Furto",2014-06-19,"Thurs"
"curitiba","Centro","Arrombamento de ve<U+00ED>culo","Arrombamento Veicular",2014-06-19,"Thurs"
"curitiba","S<U+00E3>o Francisco","Meu ve<U+00ED>culo foi arrombado enquanto estava no Restourante Calabou<U+00E7>o","Arrombamento Veicular",2014-06-18,"Wed"
"curitiba","Centro","minha filha foi assaltada quando saia do col<U+00E9>gio","Furto",2014-06-18,"Wed"
"curitiba","Cristo Rei","Furto de ve<U+00ED>culo","Furto",2014-06-18,"Wed"
"curitiba","Centro","Assaltado voltando para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-17,"Tues"
"curitiba","Rebou<U+00E7>as","Tentativa de assalto com uma faca enquanto aguardava o <U+00F4>nibus.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-16,"Mon"
"curitiba","Cristo Rei","Assalto smarphone voltando trabalho","Furto",2014-06-16,"Mon"
"curitiba","Xaxim","Fui assaltada no carro em hor<U+00E1>rio de trabalho","Roubo de Ve<U+00ED>culo",2014-06-15,"Sun"
"curitiba","Rebou<U+00E7>as","assaltado pr<U+00F3>ximo ao shopping Curitiba","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"curitiba","Jardim Botanico","Roubo de fios de luz","Arrombamento Loja comercial",2014-06-15,"Sun"
"curitiba","Batel","Assaltado em frente ao James Bar","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"curitiba","Uberaba","Fui assaltado indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-14,"Sat"
"curitiba","Centro","Assaltado parado no sinal","Assalto <U+00E0> m<U+00E3>o armada",2014-06-14,"Sat"
"curitiba","<U+00C1>gua Verde","Fui assaltado por um homem de bicicleta c arma de fogo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-13,"Fri"
"curitiba","<U+00C1>gua Verde","Tentativa de assalto na Av. Igua<U+00E7>u (assalto frustrado)","Assalto Coletivo",2014-06-13,"Fri"
"curitiba",NA,"Saindo do shopping","Assalto <U+00E0> m<U+00E3>o armada",2014-06-13,"Fri"
"curitiba","Juveve","Roubo de Carro","Roubo de Ve<U+00ED>culo",2014-06-12,"Thurs"
"curitiba","Centro","Fui assaltado voltando do trabalho.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-12,"Thurs"
"curitiba","Ahu","Assaltado por um grupo ap<U+00F3>s o jogo do Brasil","Assalto Coletivo",2014-06-12,"Thurs"
"curitiba","Alto da Gl<U+00F3>ria","Quebram o vidro do carro","Arrombamento Veicular",2014-06-12,"Thurs"
"curitiba","Rebou<U+00E7>as","Fui assaltado ao ir <U+00E0> igreja","Assalto <U+00E0> m<U+00E3>o armada",2014-06-12,"Thurs"
"curitiba","Jardim Botanico","Assaltado Saindo da Escola","Assalto <U+00E0> m<U+00E3>o armada",2014-06-11,"Wed"
"curitiba","S<U+00ED>tio Cercado","Fui assaltado indo <U+00E0>s compras","Furto",2014-06-11,"Wed"
"curitiba",NA,"Fui assaltado voltando do shopping","Furto",2014-06-11,"Wed"
"curitiba","Abranches","Roubo de ve<U+00ED>culo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-10,"Tues"
"curitiba","Xaxim","Fui assaltada indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-10,"Tues"
"curitiba","Centro","Fui assaltada voltando do cursinho pr<U+00E9>-vestibular para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-10,"Tues"
"curitiba","<U+00C1>gua Verde","Roubo de Estepe","Arrombamento Veicular",2014-06-10,"Tues"
"curitiba","Cristo Rei","Fui assaltada esperando o <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-09,"Mon"
"curitiba","Alto da Rua XV","roubo de ve<U+00ED>culo","Roubo de Ve<U+00ED>culo",2014-06-09,"Mon"
"curitiba","Bom Retiro","Furtaram meu carro, estacionado.","Furto",2014-06-08,"Sun"
"curitiba","Rebou<U+00E7>as","levar filha em casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-08,"Sun"
"curitiba","Hauer","Furtaram,bateria,som,tampa do porta malas,cadeirinha,step roupas,tenis","Furto",2014-06-08,"Sun"
"curitiba","Fanny","Fui assaltado saindo do mercado","Roubo de Ve<U+00ED>culo",2014-06-07,"Sat"
"curitiba","Port<U+00E3>o","Furtaram minha bolsa de dentro de um caf<U+00E9>. ","Furto",2014-06-07,"Sat"
"curitiba","Merc<U+00EA>s","Arrombaram o carro enquanto almo<U+00E7>ava.","Arrombamento Veicular",2014-06-07,"Sat"
"curitiba","Port<U+00E3>o","Assaltado enquanto retornava para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-06,"Fri"
"curitiba","Jardim Botanico","Roubo do celular no ponto do <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-06,"Fri"
"curitiba","Centro","Assaltada voltando do trabalho, uma pessoa armada,","Assalto <U+00E0> m<U+00E3>o armada",2014-06-06,"Fri"
"curitiba","Centro C<U+00ED>vico","fui assaltada em pleno hor<U+00E1>rio de movimento e agredida ","Furto",2014-06-06,"Fri"
"curitiba","Merc<U+00EA>s","Assalto a m<U+00E3>o armada na para de <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-06,"Fri"
"fortaleza","Conjunto Cear<U+00E1>","fui assaltado voltando do col<U+00E9>gio","Assalto <U+00E0> m<U+00E3>o armada",2014-09-01,"Mon"
"fortaleza","Benfica","Assaltado na esquina de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-09-01,"Mon"
"fortaleza","J<U+00F3>quei Clube","na parada do onibus","Furto",2014-09-01,"Mon"
"fortaleza","Meireles","arrombaram meu carro e roubaram o radio","Arrombamento Veicular",2014-09-01,"Mon"
"fortaleza","Vila Velha","v<U+00E1>rioas assaltos ocorrem nessa pracinha!","Assalto <U+00E0> m<U+00E3>o armada",2014-09-01,"Mon"
"fortaleza","Praia de Iracema","arrombaram o carro e levaram o estepe e carrinho de beb<U+00EA>","Arrombamento Veicular",2014-08-30,"Sat"
"fortaleza","Parangaba","fui roubado quando ia fazer caminhada","Assalto <U+00E0> m<U+00E3>o armada",2014-08-30,"Sat"
"fortaleza","Parque Manibura","Assalto Celular","Assalto <U+00E0> m<U+00E3>o armada",2014-08-30,"Sat"
"fortaleza","Monte Castelo","Fui assaltado voltando da casa da namorada","Assalto <U+00E0> m<U+00E3>o armada",2014-08-29,"Fri"
"fortaleza","Bonsucesso","Fui assaltada indo ao trabalho.","Assalto <U+00E0> m<U+00E3>o armada",2014-08-29,"Fri"
"fortaleza","Fatima","Arrombaram meu veiculo durante aula no CLEC","Arrombamento Veicular",2014-08-29,"Fri"
"fortaleza","Edson Queiroz","Fui assaltado junto com outros estudantes ao descer do <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-08-28,"Thurs"
"fortaleza","Centro","Fui assaltado sentando na pra<U+00E7>a , meliantes portavam facas ! ","Assalto <U+00E0> m<U+00E3>o armada",2014-08-28,"Thurs"
"fortaleza","Aldeota","Assalto indo para a faculdade","Furto",2014-08-28,"Thurs"
"fortaleza","Lagoa Redonda","Fomos assaltados chegando perto de casa.Mandaram descer do carro.","Assalto <U+00E0> m<U+00E3>o armada",2014-08-28,"Thurs"
"fortaleza","Passar<U+00E9>","Assaltado indo para Universidade","Assalto Coletivo",2014-08-27,"Wed"
"fortaleza","Benfica","Tentativa de assalto mas fugimos","Furto",2014-08-27,"Wed"
"fortaleza","J<U+00F3>quei Clube","Assalto voltando da Faculdade no <U+00F4>nibus 043","Assalto Coletivo",2014-08-27,"Wed"
"fortaleza","Ant<U+00F4>nio Bezerra","Fui assaltado voltando do cinema.","Assalto Coletivo",2014-08-27,"Wed"
"fortaleza","Papicu","Vi pessoas assaltando um carro","Assalto <U+00E0> m<U+00E3>o armada",2014-08-27,"Wed"
"fortaleza","S<U+00E3>o Jo<U+00E3>o do Tauape","Entraram na minha resid<U+00EA>ncia tirando o port<U+00E3>o autom<U+00E1>tico do trilho","Furto",2014-08-26,"Tues"
"fortaleza","Padre Andrade","Fui assaltado ao ir para o trabalho","Roubo de Ve<U+00ED>culo",2014-08-26,"Tues"
"fortaleza","Cidade dos Funcion<U+00E1>rios","Assalto indo para casa, assaltante de bicicleta.","Assalto <U+00E0> m<U+00E3>o armada",2014-08-26,"Tues"
"fortaleza","Papicu","Fui assaltado voltando para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-08-25,"Mon"
"fortaleza",NA,"Vi 2 bandidos assaltando v<U+00E1>rios carros no engarrafamento.","Assalto Coletivo",2014-08-25,"Mon"
"fortaleza","Granja Lisboa","fui assaltada dentro do <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-08-25,"Mon"
"fortaleza","Monte Castelo","Fui assaltada indo para o curso ","Assalto <U+00E0> m<U+00E3>o armada",2014-08-24,"Sun"
"fortaleza","Jacarecanga","assaltada quando esperava o onibus","Assalto <U+00E0> m<U+00E3>o armada",2014-08-23,"Sat"
"fortaleza","Fatima","Fui assaltado indo para rodoviaria","Assalto <U+00E0> m<U+00E3>o armada",2014-08-23,"Sat"
"fortaleza","Centro","Assaltado","Furto",2014-08-23,"Sat"
"fortaleza","Conjunto Cear<U+00E1>","FUI ASSALTADA POR 2 HOMENS A P<U+00C9>","Assalto <U+00E0> m<U+00E3>o armada",2014-08-23,"Sat"
"fortaleza","Joaquim T<U+00E1>vora","Fui assaltado saindo de casa","Furto",2014-08-22,"Fri"
"fortaleza","Meireles","Eestava na parada de Onibus. ","Assalto <U+00E0> m<U+00E3>o armada",2014-08-22,"Fri"
"fortaleza","Dem<U+00F3>crito Rocha","Assaltada saindo de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-08-21,"Thurs"
"fortaleza","Benfica","Quase fui assaltada, mas n<U+00E3>o dei o celular.","Furto",2014-08-20,"Wed"
"fortaleza","Mondubim","Fui assaltada voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-08-20,"Wed"
"fortaleza","S<U+00E3>o Jo<U+00E3>o do Tauape","Tentativa de assalto na parada","Assalto <U+00E0> m<U+00E3>o armada",2014-08-20,"Wed"
